Шаурма	"Шаверма́ (араб. شاورما‎ от тур. çevirme «заворачивание») — ближневосточное блюдо из мяса (курица, свинина, ягнятина, баранина, реже — телятина, индюшатина), обжаренного на вертеле, завёрнутого в лаваш, реже — в питу, с добавлением специй, соусов и салата из свежих овощей. Употребляется без использования столовых приборов.
Несмотря на то, что в современных словарях русского языка встречается только вариант написания «шаурма», в ряде регионов России, в зависимости от плотности расселения этнических диаспор, распространены также диалектные варианты «шаверма» и «шаварма», что говорит о том, что слово является недавним заимствованием (согласно данным корпуса русского языка первое упоминание относится к 1997 году) и соответственно, литературная норма ещё не закрепилась.
В некоторых регионах РФ (например, Пермский край) различают шаурму и шаверму. Так, шаурма — это мясо и овощи, завернутые в лаваш, а шаверма — это та же начинка, только положенная в полукруглый лаваш, напоминающий больше булку (так же называется узбекский лаваш).
Слово «шаверма» — это арабское произношение турецкого слова çevirme [tʃeviɾˈme], означающего заворачивание, и обозначающее гриль. Турецкий дёнер происходит от тур. dondurmek, дословно «жареное и завёрнутое мясо».
Хотя блюдо было доступно всем слоям населения, считалось низкосортной едой. Отличалось только мясом, остальная же начинка была без изменений.
В Османской империи, как минимум, ещё в XVII веке кусочки мяса готовились на горизонтальном гриле, похожем на шашлык. Вертикальный гриль появился не позднее середины XIX века. Город Бурса в современной Турции обычно считается местом рождения döner kebap («поворачиваемого мяса») — мясной стружки из слоёного мяса, обжариваемого на вертикальном вертеле."	wiki/shaurma.jpg
Карпаччо	"Карпа́ччо (итал. Carpaccio) — блюдо из тонко нарезанных кусочков (слайсов) сырой говяжьей вырезки, приправленной соусом на основе оливкового масла и лимонa.
Традиционно подаётся как холодное блюдо или закуска."	wiki/karpachcho.jpg
Цезарь (салат)	«Цезарь» — овощной салат. Популярное блюдо американской кухни.	wiki/tsezar-salat.jpg
Рибай	"Рибай (англ. ribeye) — наиболее известный стейк в мире. Нарезается из отруба говядины толстый край с 6 по 12 ребро животного. Несмотря на то, что дословно «рибай» разбирается на «ребро» и «глаз» (англ. rib «ребро» + eye «глаз»), никакого отношения к рисунку, якобы напоминающему глаз, название не имеет. «Глаз» в данном случае обозначает центр лучшей вырезки без кости.
Отруб, из которого нарезается стейк, находится на пересечении 6 мышц, которые наименьшим образом задействованы в движении животного. Все это имеет принципиальное значение для вкусовых качеств стейка: множество жировых прослоек тают при приготовлении стейка, смягчая мышечные волокна, и мясо получается необычайно сочным, приобретая неповторимый утонченный вкус.
Классический рибай принято готовить из мраморной говядины зернового откорма.
Рибай на длинной, зачищенной реберной кости имеет название стейк томагавк."	wiki/ribaj.jpg
Ньокки	Ньо́кки (итал. gnocchi) — итальянские клёцки, обычно овальной формы. Чаще всего для их приготовления используются пшеничная мука, манная крупа, яйца, сыр, рикотта, картофель, шпинат, хлебные крошки. Ньокки небольших размеров называют «ньоккетти».Ньокки обычно подают в качестве первого блюда в сочетании с сыром, томатным соусом, песто или растопленным сливочным маслом. В супермаркетах и специализированных магазинах широко распространены замороженные, сушеные и свежие (в герметичных упаковках) ньокки. Однако в итальянских и италоамериканских домохозяйствах отдается предпочтение домашним ньокки.	wiki/nokki.jpg
Стейк	Стейк (от англ. steak — кусок мяса) — толстый кусок обжаренного мяса. Стейк из лучших частей говядины обычно называется просто стейком (иногда также бифштексом (англ. beef steak)).	wiki/stejk.jpg
Окрошка	"Окро́шка (от глагола крошить — мелко нареза́ть) — традиционное блюдо национальной русской кухни, холодный суп.
Рецепты окрошки появились ещё на заре русской кулинарной литературы, в конце XVIII века — в частности, в труде Николая Осипова «Старинная русская хозяйка, ключница и стряпуха», а родственное ей блюдо — ботвинья — упоминается ещё раньше, в «Домострое». Образ окрошки как символа эклектики («махистская окрошка») использует Ленин в работе «Материализм и эмпириокритицизм» (1908 год)."	wiki/okroshka.jpg
Джамбалайя	"Джамбалайя (англ. Jambalaya) — креольское блюдо на основе риса. Входит в кухню каджунов.
Есть версия, что название этого блюда происходит от французского jambon, означающего ветчину. Действительно, это блюдо в классическом варианте содержит ветчину или другие колбасы, но современные версии могут приготовляться и без ветчины, а например, с рыбой или морепродуктами.
Зачастую так переводят на английский язык слово «плов». Так как внешне они похожи, хотя являются разными блюдами."	wiki/dzhambalajya.jpg
Фаршированная рыба	"Фарширо́ванная ры́ба (идиш ‏געפֿילטע פֿיש‏‎ [гефи́лте фиш]) — традиционное рыбное блюдо еврейской кухни, состоящее из рыбьей кожи, начинённой фаршем из филе этой же самой рыбы, после чего полученная фаршированная рыба отваривается и подаётся нарезанной на ломти. Её стараются готовить из крупных пород рыбы. Существует множество рецептов.
Подают на закуску и как основное обеденное блюдо."	wiki/farshirovannaya-ryiba.jpg
Болоньезе	"Паста Болонье́зе (итал. Pasta alla bolognese), Соус Болоньезе фр. Sauce bolognaise) — итальянское блюдо, разновидность сервировки пасты, а также используемый при такой сервировке мясной соус.
Родиной соуса является итальянский город Болонья, что отражено в его названии. Историческим типом пасты для подачи с соусом болоньезе является тальятелле, однако сегодня, особенно за пределами Италии, болоньезе не реже сервируется со спагетти или другими типами макарон (в том числе, собственно с макаронами в узком значении).
В отличие от других популярных вариантов изготовления пасты, таких, как Карбонара, соус болоньезе может использоваться не только в сочетании с пастой, но и в сочетании с картофельным пюре, как наполнитель для лазаньи, а в некоторых случаях его сервируют отдельно, как рагу.
Рецепт Болоньезе, официально рекомендованный делегацией от Болоньи в Итальянской Академии Кухни (Accademia Italiana della Cucina) ограничивает состав блюда следующими ингредиентами: говядина, свинина, панчетта (итальянский бекон), лук, морковь, сельдерей, томаты, мясной бульон, белое или красное сухое вино, молоко.
В самом упрощённом варианте, болоньезе представляет собой мясной фарш в томатном соусе.
Gruppo Virtuale Cuochi Italiani (GVCI) — международная организация профессионалов в области итальянской кулинарии, которая каждый год организует Международный день итальянской кухни. В 2010 году тальятелле алла болоньезе было выбрано, как официальное блюдо этого праздника. Мероприятие состоялось 17 января 2010 года, в нём участвовало 450 поваров из 50 стран мира."	wiki/boloneze.jpg
Калепаче	"Калепаче (перс. کله پاچه‎, тал. кәллә-почә) — традиционное блюдо, распространённое на Среднем Востоке и Южном Кавказе. В разных странах калепаче готовят примерно одинаково, а название может немного отличаться. В Иране и Турции это блюдо называют «Калепаче», в арабских странах — «Бадже» (от перс. «Паче»), в Болгарии «Паче», а в Закавказье, в таких странах как Армения, Азербайджан и Грузия
его называют хаш. Хаш очень жирный и калорийный. Людям с высоким уровнем холестерина, мочевой кислоты и липидов, а также больные подагрой не рекомендуется употреблять это блюдо. Хаш готовится из бараньих (а в Закавказье из телячьих) ног, голов и внутренних органов. Также блюдо может содержать говяжьи (или телячьи) ушки, языки, глаза или мозги.
Приготовление хаша занимает довольно много времени. Иногда в него добавляют лимонный сок. В Иране хаш обычно подают в определённых ресторанах, которые называются «Калепази» или «Таббахи». Повара, готовящие хаш, почти всегда на работе. Утром повару доставляют ингредиенты, до обеда он подготавливает все необходимое для хаша, а до утра следующего дня блюдо готовится. По древней традиции, в последний вечер месяца Рамадана спрос на хаш особенно велик.
В 2013 году на археологической площадке Чало в провинции Северный Хорасан группа иранских и итальянских археологов обнаружила могилы, в которых были найдены глиняные сосуды с изображениями ног и голов. Возраст могил — от 3700 до 4200 лет. Как сообщают археологи, рядом с некоторыми телами были найдены чаши, на которых также просматриваются изображения ног и голов. Это показывает, что, скорее всего, эти люди любили калепаче, и поэтому после смерти он был преподнесён в качестве подарка."	wiki/kalepache.jpg
Соус	"Со́ус (от фр. sauce — подливка) — жидкая приправа к основному блюду и/или гарниру. Соусы придают более сочную консистенцию блюдам и повышают их калорийность. Многие соусы содержат специи и вкусовые вещества, которые действуют возбуждающе на органы пищеварения; яркая окраска соусов выгодно оттеняет цвета основных продуктов блюда.
Подливы могут быть и к сладким блюдам, к примеру сметана, или полужидкий кисель к сырникам, оладьям.

Соусы не только подают к готовым блюдам, но и используют в процессе их приготовления: многие продукты жарят в соусе или запекают под соусом. Специализированный сосуд для хранения соусов называется соусник.
Широко распространённые соусы: кетчуп, майонез, соевый соус, бешамель, ткемали, сацебели, сальса, рыбный соус, чесночный соус, грибной соус, тартар, Тысяча островов.
Собственно слово соус восходит к лат. salsus — «посоленый» (ср. «сальса»). К эпохе античного Рима относится и один из первых общеизвестных соусов — гарум.
Специально приготовленные подливки к жаркому упоминаются в русских письменных памятниках с XVI—XVII веков как «взвар», например, в «Росписи русским кушаньям». Слово «соус» пришло в русский язык из французского и поначалу означало не столько подливку, а скорее полноценное блюдо с подливкой. Например, в книге К. Авдеевой «Ручная книга русской опытной хозяйки» 1841 года в главе «Соусы» приводятся рецепты соуса из котлет, из гороха, из картофеля, из фасоли, кислой шинкованной капусты. По настоящее время блюдо из тушёного мяса с картофелем называют мясным соусом."	wiki/sous.jpg
Кебаб	"Кеба́б, каба́б, кябаб (азерб. kabab, кирг. кебеп, курд. kebab, тадж. кабоб, тур. kebap, уйг. kavap, на различных языках также kebob, kibob, kebhav, kephav, kebabie, cevap) (от перс. کباب‎, kabâb — «жареное мясо») — общее наименование популярных в странах Ближнего Востока, Закавказья и Центральной Азии блюд из жареного мяса.
В англоязычных странах кебабом принято называть шиш-кебаб (шашлык), подаваемый на шампуре, или дёнер-кебаб (шаверму, шаурму) — мясную стружку из слоёного мяса, обжариваемого на вертикальном вертеле.
На Ближнем Востоке, однако, разновидностей кебаба гораздо больше: жареный кебаб, кебаб на гриле, блюда из тушёных кусочков мяса разного размера и даже фарша. Кебаб подается в глубоких и мелких тарелках, а также в виде сэндвичей.
Традиционно используется баранина, но, в зависимости от местных традиций и обычаев, это может быть также говядина, козлятина, курятина или свинина, рыба и морепродукты; основой для вегетарианского кебаба служат тофу и фалафель. Как и другие блюда, привезенные путешественниками, кебаб стал частью повседневной кухни во многих странах мира.
Кебабом также называют блюда из тушеного мяса, такие как тас-кебаб (bowl kebab). В Египте кебабом-халла называют блюдо из тушёной говядины с луком."	wiki/kebab.jpg
Хашбраун	Хашбраун (англ. hash browns) — блюдо американской кухни, представляет собой мелко порезанный или тертый картофель, который обжаривается на сковороде, чаще всего в виде небольших оладий или котлет, иногда с добавлением лука. Является популярным блюдом для завтрака в Северной Америке и Великобритании, которое готовится как дома, так и в различных заведениях общественного питания, включая сети фастфуда. Выпускается также в замороженном, охлажденном и даже дегидрированном виде.	wiki/hashbraun.jpg
Севиче	"Севи́че (исп. ceviche, seviche или sebiche) — блюдо из рыбы или морепродуктов, родиной которого считается Перу. Блюдо получило распространение в кухнях многих латиноамериканских стран, хотя рецепты могут разниться значительно. Например, в Колумбии при приготовлении блюда используется томатная паста или кетчуп.
Оригинальный рецепт севиче представляет собой мелко нарезанную сырую рыбу различных сортов, маринованную в течение 15 минут в соке лайма. После этого к рыбе добавляют нарезанный кольцами красный лук и иногда рокото (острый перец из Перу). За счёт содержания лимонной кислоты в соке лайма происходит денатурация белков, содержащихся в рыбе.
Рецепт может варьироваться в зависимости от страны или региона. Так, к рыбе иногда добавляют различные морепродукты, в этом случае блюдо получает название Ceviche mixto. Если рыба и моллюски используются в сыром виде, то остальные морепродукты (осьминоги, кальмары и другие) предварительно отвариваются. Одними из самых распространённых вариантов являются Ceviche de conchas negras — севиче с чёрными гребешками, Ceviche de ostras — севиче с устрицами, а также Ceviche con camarones — севиче из креветок. Другими ингредиентами являются репчатый лук, стебли сельдерея, кинза, перец чили.
В Перу севиче обычно подают с бататом, поджаренной кукурузой или маниоком, в Эквадоре в качестве гарнира возможны также рис или чипсы из бананов-плантайнов или воздушная кукуруза. Как отдельное блюдо под названием «молоко тигра» также подается маринад из-под севиче, имеющий свойства афродизиака."	wiki/seviche.jpg
Тэрияки	"Тэрияки (яп. 照り焼き, テリヤキ) — традиционный японский способ обжарки с использованием распространённого в японской кухне сладкого соуса. Слово тэрияки происходит от существительного тэри (яп. 照り), означающего блеск, и яки (яп. 焼き) — жареное. Способ приготовления заключается в обжарке продуктов в соусе до карамелизации в нём сахара, который придаёт блюду блеск.
Соус для тэрияки готовят из соевого соуса с добавлением сахара, сакэ и/или мирина. Используется с мясными и рыбными блюдами.
За пределами Японии под тэрияки в основном понимают блюда, приготовленные просто с использованием сладкого соуса, или использующие соус как маринад. Нередко сам соус готовят с чесноком, специями и другими «западными» добавками."	wiki/teriyaki.jpg
Фуа-гра	"Фуа-гра́ (фр. foie gras «жирная печень») — специальным образом приготовленная печень откормленного гуся или утки. Слово несклоняемое, среднего рода.
По состоянию на 2007 год, лидирующими регионами производства фуа-гра во Франции стали: Аквитания (9000 тонн), Юг — Пиренеи (3840 тонн), Земли Луары (3500 тонн), за которыми, со значительно меньшими объёмами, следуют регионы Пуату — Шаранта и Бретань (4 %). В небольших объёмах производится в России."	wiki/fua-gra.jpg
Пибимпап	"Пибимпап, пибимпаб, пибимппап, бибимбаб, бибимбап или пибимбап (кор. 비빔밥) — одно из популярнейших блюд традиционной корейской кухни.
Пибимпап обычно сервируется в фарфоровой, медной, каменной, редко пластиковой или керамической глубокой посуде (кор. 돌솥, «тольсот» — каменный горшочек). Блюдо состоит из отварного белого риса, покрытого овощным салатом намуль, пасты из острого перца кочхуджан, сырого яйца или яичницы и тонко нарезанных кусочков мяса (обычно говядины).
Ингредиенты (рис, салаты из овощей, мясо и яйцо) перемешиваются непосредственно перед принятием пищи . Блюдо может быть подано как в холодном, так и горячем виде. Овощи, используемые для пибимппаба, представляют собой жюльен. Чаще всего это — огурцы, цуккини, дайкон, грибы, корни ширококолокольчика, шпинат, ростки соевых бобов, папоротник, листья салата, и т. д. Говядина может быть заменена курицей или морепродуктами, иногда с добавлением тофу (кор. 두부, тубу; среди корейцев, проживающих на территории СНГ, закрепилось название «туби», в русской литературе широко используется название «соевый творог» или «тофу»). Рис украшают овощами, располагая их по цветовому признаку (цвета должны дополнять друг друга и создавать композицию, возбуждающую аппетит), а яйцо кладут в центр блюда, покрывая мясо.

"	wiki/pibimpap.jpg
Гуляш	"Гуля́ш (венг. gulyás, гуя́ш) — национальное блюдо венгров: кусочки говядины или телятины, тушёные с копчёным шпиком, луком, перцем (паприкой) и картофелем. Блюдо относится к категории густых супов. Изначально суп с различными добавками был традиционной едой венгерских пастухов и готовился в котлах на костре.
Мясо предварительно надо обжарить в кастрюле или глубокой сковороде на свином сале с луком до образования румяной корочки. После этого в кастрюлю добавляется горячая вода, предварительно обжаренный картофель, томатная паста или свежие помидоры, сладкий перец, мука и доводится до готовности.
Гуляш широко известен в кухне казаков Юга России."	wiki/gulyash.jpg
Форшмак	"Форшма́к (нем. Vorschmack «закуска») — блюдо из сельди, запекаемой с картофелем, сметаной, луком и перцем, относящееся к закускам.
Форшма́к- является не только блюдом из сельди,но и может являться человеком например как в 1873 году Форшма́ком называли Польского Царя Арсен Алборов Анатольевич I 
В русской кухне известно под названием «тельное». Готовится как варёным, так и жареным. Подается в холодном или горячем виде. Впервые описано Василием Лёвшиным в «Русской поварне».
Форшмак из сельди относят к классической еврейской кухне. В нём часто не содержится мяса, однако в рецепт, помимо сельди, входят яйца, яблоко, лук, белый хлеб и маргарин.
Также широко распространён в немецкой, польской, шведской и финской кухнях.
В еврейской кухне это блюдо стало национальным, хотя первоначально оно было заимствовано из восточно-прусской кухни, где так называлась закуска из жареной сельди.
По прусской и шведской технологии форшмак подаётся горячим. В еврейской кухне форшмак трансформировался в холодную закуску из рубленой сельди.
Для приготовления форшмака исторически использовали сельдь самого низкого качества, так называемую «ржавую». Если форшмак подавался за молочной трапезой, селёдку разрешалось вымачивать в молоке.
Форшмак также бывает с говядиной, с бараниной, с обрезками от жаркого, с молоком, сметаной и сыром, с курицей, с грибами, с картошкой, с капустой, с творогом, с макаронами-рожками, со свёклой, с репой, с капустой кольраби, с артишоками, с майонезом, с горчицей, с томатной пастой — всё это с добавлением селёдки. Форшмак бывает без селёдки вовсе — например, из телячьих мозгов."	wiki/forshmak.jpg

